Source,Target,Type,Id,Label,Weight,d1
Nightmares In The Sky,Richard Bachman,Directed,1829,,1,0
Nightmares In The Sky,Roadwork (Novel),Directed,1830,,1,0
Nightmares In The Sky,Rock Bottom Remainders,Directed,1831,,1,0
Nightmares In The Sky,Rose Madder (Novel),Directed,1832,,1,0
Nightmares In The Sky,Rose Red (Miniseries),Directed,1833,,1,0
Nightmares In The Sky,Shawshank State Prison,Directed,1834,,1,0
Nightmares In The Sky,Silver Bullet (Film),Directed,1835,,1,0
Nightmares In The Sky,Six Scary Stories,Directed,1836,,1,0
Nightmares In The Sky,Six Stories,Directed,1837,,1,0
Nightmares In The Sky,Skeleton Crew (Short Story Collection),Directed,1838,,1,0
Nightmares In The Sky,Sleeping Beauties (Novel),Directed,1839,,1,0
Nightmares In The Sky,Sleepwalkers (1992 Film),Directed,1840,,1,0
Nightmares In The Sky,"Sorry, Right Number",Directed,1841,,1,0
Nightmares In The Sky,Stephen King'S Desperation,Directed,1842,,1,0
Nightmares In The Sky,Stephen King Goes To The Movies,Directed,1843,,1,0
Nightmares In The Sky,Stephen King Bibliography,Directed,1844,,1,0
Nightmares In The Sky,Stephen King Short Fiction Bibliography,Directed,1845,,1,0
Nightmares In The Sky,Storm Of The Century,Directed,1846,,1,0
Nightmares In The Sky,Tabitha King,Directed,1847,,1,0
Nightmares In The Sky,The Bachman Books,Directed,1848,,1,0
Nightmares In The Sky,The Bazaar Of Bad Dreams,Directed,1849,,1,0
Nightmares In The Sky,The Best American Short Stories 2007,Directed,1850,,1,0
Nightmares In The Sky,The Colorado Kid,Directed,1851,,1,0
Nightmares In The Sky,The Dark Half,Directed,1852,,1,0
Nightmares In The Sky,The Dark Tower: The Gunslinger,Directed,1853,,1,0
Nightmares In The Sky,The Dark Tower: The Wind Through The Keyhole,Directed,1854,,1,0
Nightmares In The Sky,The Dark Tower (Series),Directed,1855,,1,0
Nightmares In The Sky,The Dark Tower Ii: The Drawing Of The Three,Directed,1856,,1,0
Nightmares In The Sky,The Dark Tower Iii: The Waste Lands,Directed,1857,,1,0
Nightmares In The Sky,The Dark Tower Iv: Wizard And Glass,Directed,1858,,1,0
Nightmares In The Sky,The Dark Tower V: Wolves Of The Calla,Directed,1859,,1,0
Nightmares In The Sky,The Dark Tower Vi: Song Of Susannah,Directed,1860,,1,0
Nightmares In The Sky,The Dark Tower Vii: The Dark Tower,Directed,1861,,1,0
Nightmares In The Sky,The Dead Zone (Novel),Directed,1862,,1,0
Nightmares In The Sky,The Eyes Of The Dragon,Directed,1863,,1,0
Nightmares In The Sky,The Girl Who Loved Tom Gordon,Directed,1864,,1,0
Nightmares In The Sky,The Green Mile (Novel),Directed,1865,,1,0
Nightmares In The Sky,The Institute (King Novel),Directed,1866,,1,0
Nightmares In The Sky,The Long Walk,Directed,1867,,1,0
Nightmares In The Sky,The Outsider (King Novel),Directed,1868,,1,0
Nightmares In The Sky,The Plant (Novel),Directed,1869,,1,0
Nightmares In The Sky,The Regulators (Novel),Directed,1870,,1,0
Nightmares In The Sky,The Running Man (King Novel),Directed,1871,,1,0
Nightmares In The Sky,The Secretary Of Dreams,Directed,1872,,1,0
Nightmares In The Sky,The Shining (Miniseries),Directed,1873,,1,0
Nightmares In The Sky,The Shining (Novel),Directed,1874,,1,0
Nightmares In The Sky,The Stand,Directed,1875,,1,0
Nightmares In The Sky,The Stand (1994 Miniseries),Directed,1876,,1,0
Nightmares In The Sky,The Stand (2020 Miniseries),Directed,1877,,1,0
Nightmares In The Sky,The Talisman (King And Straub Novel),Directed,1878,,1,0
Nightmares In The Sky,The Tommyknockers,Directed,1879,,1,0
Nightmares In The Sky,Thinner (Novel),Directed,1880,,1,0
Nightmares In The Sky,Under The Dome (Novel),Directed,1881,,1,0
Nightmares In The Sky,Unpublished And Uncollected Works By Stephen King,Directed,1882,,1,0
Nightmares In The Sky,Youtube Video (Identifier),Directed,1883,,1,0
Nightmares In The Sky,Secret Window,Directed,1884,,1,0
If It Bleeds,'Salem'S Lot,Directed,1885,,1,0
If It Bleeds,11/22/63,Directed,1886,,1,0
If It Bleeds,A Good Marriage (Film),Directed,1887,,1,0
If It Bleeds,All-World,Directed,1888,,1,0
If It Bleeds,American Vampire,Directed,1889,,1,0
If It Bleeds,Bag Of Bones,Directed,1890,,1,0
If It Bleeds,Bibliography Of Works On Stephen King,Directed,1891,,1,0
If It Bleeds,Billy Summers,Directed,1892,,1,0
If It Bleeds,Black House (Novel),Directed,1893,,1,0
If It Bleeds,Black Ribbons,Directed,1894,,1,0
If It Bleeds,Blaze (Novel),Directed,1895,,1,0
If It Bleeds,Carrie (Novel),Directed,1896,,1,0
If It Bleeds,Castle Rock (Stephen King),Directed,1897,,1,0
If It Bleeds,Castle Rock Entertainment,Directed,1898,,1,0
If It Bleeds,Cat'S Eye (1985 Film),Directed,1899,,1,0
If It Bleeds,Cell (Film),Directed,1900,,1,0
If It Bleeds,Cell (Novel),Directed,1901,,1,0
If It Bleeds,Charles Scribner'S Sons,Directed,1902,,1,0
If It Bleeds,Charlie The Choo-Choo (Book),Directed,1903,,1,0
If It Bleeds,Chinga (The X-Files),Directed,1904,,1,0
If It Bleeds,Christine (Novel),Directed,1905,,1,0
If It Bleeds,Creepshow,Directed,1906,,1,0
If It Bleeds,Crime Fiction,Directed,1907,,1,0
If It Bleeds,Cujo,Directed,1908,,1,0
If It Bleeds,Cycle Of The Werewolf,Directed,1909,,1,0
If It Bleeds,Danse Macabre (Book),Directed,1910,,1,0
If It Bleeds,Deadline Hollywood,Directed,1911,,1,0
If It Bleeds,Derry (Stephen King),Directed,1912,,1,0
If It Bleeds,Desperation (Novel),Directed,1913,,1,0
If It Bleeds,Different Seasons,Directed,1914,,1,0
If It Bleeds,Doctor Sleep (Novel),Directed,1915,,1,0
If It Bleeds,Dollar Baby,Directed,1916,,1,0
If It Bleeds,Dolores Claiborne,Directed,1917,,1,0
If It Bleeds,Dreamcatcher (Novel),Directed,1918,,1,0
If It Bleeds,Duma Key,Directed,1919,,1,0
If It Bleeds,Elevation (Novella),Directed,1920,,1,0
If It Bleeds,End Of Watch (Novel),Directed,1921,,1,0
If It Bleeds,Everything'S Eventual,Directed,1922,,1,0
If It Bleeds,Fairy Tale (Novel),Directed,1923,,1,0
If It Bleeds,Faithful (Book),Directed,1924,,1,0
If It Bleeds,Finders Keepers (King Novel),Directed,1925,,1,0
If It Bleeds,Firestarter (Novel),Directed,1926,,1,0
If It Bleeds,Flight Or Fright,Directed,1927,,1,0
If It Bleeds,Four Past Midnight,Directed,1928,,1,0
If It Bleeds,From A Buick 8,Directed,1929,,1,0
If It Bleeds,"Full Dark, No Stars",Directed,1930,,1,0
If It Bleeds,Gerald'S Game,Directed,1931,,1,0
If It Bleeds,Ghost Brothers Of Darkland County,Directed,1932,,1,0
If It Bleeds,Golden Years (Miniseries),Directed,1933,,1,0
If It Bleeds,Guns (Essay),Directed,1934,,1,0
If It Bleeds,Gwendy'S Button Box,Directed,1935,,1,0
If It Bleeds,Gwendy'S Final Task,Directed,1936,,1,0
If It Bleeds,Hbo,Directed,1937,,1,0
If It Bleeds,Heads Will Roll (Under The Dome),Directed,1938,,1,0
If It Bleeds,Hearts In Atlantis,Directed,1939,,1,0
If It Bleeds,Hearts In Suspension,Directed,1940,,1,0
If It Bleeds,Heroes For Hope,Directed,1941,,1,0
If It Bleeds,Holly Gibney,Directed,1942,,1,0
If It Bleeds,Horror Fiction,Directed,1943,,1,0
If It Bleeds,Insomnia (Novel),Directed,1944,,1,0
If It Bleeds,Internet Speculative Fiction Database,Directed,1945,,1,0
If It Bleeds,It (Novel),Directed,1946,,1,0
If It Bleeds,Jerusalem'S Lot (Stephen King),Directed,1947,,1,0
If It Bleeds,Joe Hill (Writer),Directed,1948,,1,0
If It Bleeds,Joyland (King Novel),Directed,1949,,1,0
If It Bleeds,Just After Sunset,Directed,1950,,1,0
If It Bleeds,Kingdom Hospital,Directed,1951,,1,0
If It Bleeds,Kirkus Reviews,Directed,1952,,1,0
If It Bleeds,Later (Novel),Directed,1953,,1,0
If It Bleeds,Lisey'S Story,Directed,1954,,1,0
If It Bleeds,Lisey'S Story (Miniseries),Directed,1955,,1,0
If It Bleeds,Maximum Overdrive,Directed,1956,,1,0
If It Bleeds,Michael Jackson'S Ghosts,Directed,1957,,1,0
If It Bleeds,Mike Flanagan (Filmmaker),Directed,1958,,1,0
If It Bleeds,Misery (Novel),Directed,1959,,1,0
If It Bleeds,Mr. Harrigan'S Phone,Directed,1960,,1,0
If It Bleeds,Mr. Mercedes,Directed,1961,,1,0
If It Bleeds,Multiverse (Stephen King),Directed,1962,,1,0
If It Bleeds,Needful Things,Directed,1963,,1,0
If It Bleeds,Netflix,Directed,1964,,1,0
If It Bleeds,Night Shift (Short Story Collection),Directed,1965,,1,0
If It Bleeds,Nightmares & Dreamscapes,Directed,1966,,1,0
If It Bleeds,Nightmares In The Sky,Directed,1967,,1,0
If It Bleeds,Oclc (Identifier),Directed,1968,,1,0
If It Bleeds,On Writing: A Memoir Of The Craft,Directed,1969,,1,0
If It Bleeds,Owen King,Directed,1970,,1,0
If It Bleeds,"People, Places And Things (Short Story Collection)",Directed,1971,,1,0
If It Bleeds,Pet Sematary,Directed,1972,,1,0
If It Bleeds,Pet Sematary (1989 Film),Directed,1973,,1,0
If It Bleeds,Philtrum Press,Directed,1974,,1,0
If It Bleeds,Publishers Weekly,Directed,1975,,1,0
If It Bleeds,Rage (King Novel),Directed,1976,,1,0
If It Bleeds,Raymond H. Fogler Library,Directed,1977,,1,0
If It Bleeds,Revival (Novel),Directed,1978,,1,0
If It Bleeds,Richard Bachman,Directed,1979,,1,0
If It Bleeds,Roadwork (Novel),Directed,1980,,1,0
If It Bleeds,Rock Bottom Remainders,Directed,1981,,1,0
If It Bleeds,Rose Madder (Novel),Directed,1982,,1,0
If It Bleeds,Rose Red (Miniseries),Directed,1983,,1,0
If It Bleeds,Shawshank State Prison,Directed,1984,,1,0
If It Bleeds,Silver Bullet (Film),Directed,1985,,1,0
If It Bleeds,Simon & Schuster,Directed,1986,,1,0
If It Bleeds,Six Scary Stories,Directed,1987,,1,0
If It Bleeds,Six Stories,Directed,1988,,1,0
If It Bleeds,Skeleton Crew (Short Story Collection),Directed,1989,,1,0
If It Bleeds,Sleeping Beauties (Novel),Directed,1990,,1,0
If It Bleeds,Sleepwalkers (1992 Film),Directed,1991,,1,0
If It Bleeds,"Sorry, Right Number",Directed,1992,,1,0
If It Bleeds,Stephen King'S Desperation,Directed,1993,,1,0
If It Bleeds,Stephen King Goes To The Movies,Directed,1994,,1,0
If It Bleeds,Stephen King Bibliography,Directed,1995,,1,0
If It Bleeds,Stephen King Short Fiction Bibliography,Directed,1996,,1,0
If It Bleeds,Storm Of The Century,Directed,1997,,1,0
If It Bleeds,Supernatural Fiction,Directed,1998,,1,0
If It Bleeds,Tabitha King,Directed,1999,,1,0
If It Bleeds,The Bachman Books,Directed,2000,,1,0
If It Bleeds,The Bazaar Of Bad Dreams,Directed,2001,,1,0
If It Bleeds,The Best American Short Stories 2007,Directed,2002,,1,0
If It Bleeds,The Colorado Kid,Directed,2003,,1,0
If It Bleeds,The Dark Half,Directed,2004,,1,0
If It Bleeds,The Dark Tower: The Gunslinger,Directed,2005,,1,0
If It Bleeds,The Dark Tower: The Wind Through The Keyhole,Directed,2006,,1,0
If It Bleeds,The Dark Tower (Series),Directed,2007,,1,0
If It Bleeds,The Dark Tower Ii: The Drawing Of The Three,Directed,2008,,1,0
If It Bleeds,The Dark Tower Iii: The Waste Lands,Directed,2009,,1,0
If It Bleeds,The Dark Tower Iv: Wizard And Glass,Directed,2010,,1,0
If It Bleeds,The Dark Tower V: Wolves Of The Calla,Directed,2011,,1,0
If It Bleeds,The Dark Tower Vi: Song Of Susannah,Directed,2012,,1,0
If It Bleeds,The Dark Tower Vii: The Dark Tower,Directed,2013,,1,0
If It Bleeds,The Dead Zone (Novel),Directed,2014,,1,0
If It Bleeds,The Eyes Of The Dragon,Directed,2015,,1,0
If It Bleeds,The Girl Who Loved Tom Gordon,Directed,2016,,1,0
If It Bleeds,The Green Mile (Novel),Directed,2017,,1,0
If It Bleeds,The Institute (King Novel),Directed,2018,,1,0
If It Bleeds,The Long Walk,Directed,2019,,1,0
If It Bleeds,The Outsider (King Novel),Directed,2020,,1,0
If It Bleeds,The Outsider (Miniseries),Directed,2021,,1,0
If It Bleeds,The Plant (Novel),Directed,2022,,1,0
If It Bleeds,The Regulators (Novel),Directed,2023,,1,0
If It Bleeds,The Running Man (King Novel),Directed,2024,,1,0
If It Bleeds,The Secretary Of Dreams,Directed,2025,,1,0
If It Bleeds,The Shining (Miniseries),Directed,2026,,1,0
If It Bleeds,The Shining (Novel),Directed,2027,,1,0
If It Bleeds,The Stand,Directed,2028,,1,0
If It Bleeds,The Stand (1994 Miniseries),Directed,2029,,1,0
If It Bleeds,The Stand (2020 Miniseries),Directed,2030,,1,0
If It Bleeds,The Talisman (King And Straub Novel),Directed,2031,,1,0
If It Bleeds,The Tommyknockers,Directed,2032,,1,0
If It Bleeds,Thinner (Novel),Directed,2033,,1,0
If It Bleeds,Usa Today,Directed,2034,,1,0
If It Bleeds,Under The Dome (Novel),Directed,2035,,1,0
If It Bleeds,Unpublished And Uncollected Works By Stephen King,Directed,2036,,1,0
If It Bleeds,Secret Window,Directed,2037,,1,0
Library Of Congress,Abraham Lincoln,Directed,2038,,1,0
Library Of Congress,Age Of Enlightenment,Directed,2039,,1,0
Library Of Congress,Aide-De-Camp,Directed,2040,,1,0
Library Of Congress,American Civil War,Directed,2041,,1,0
Library Of Congress,American Library Association,Directed,2042,,1,0
Library Of Congress,American Literature,Directed,2043,,1,0
Library Of Congress,C-Span,Directed,2044,,1,0
Library Of Congress,Cold War,Directed,2045,,1,0
Library Of Congress,Doi (Identifier),Directed,2046,,1,0
Library Of Congress,Franklin D. Roosevelt,Directed,2047,,1,0
Library Of Congress,Geographic Coordinate System,Directed,2048,,1,0
Library Of Congress,Google Books,Directed,2049,,1,0
Library Of Congress,Great Depression,Directed,2050,,1,0
Library Of Congress,Issn (Identifier),Directed,2051,,1,0
Library Of Congress,Internet Archive,Directed,2052,,1,0
Library Of Congress,Jstor (Identifier),Directed,2053,,1,0
Library Of Congress,Library,Directed,2054,,1,0
Library Of Congress,Map,Directed,2055,,1,0
Library Of Congress,Maryland,Directed,2056,,1,0
Library Of Congress,National Archives And Records Administration,Directed,2057,,1,0
Library Of Congress,New York City,Directed,2058,,1,0
Library Of Congress,North America,Directed,2059,,1,0
Library Of Congress,Philadelphia,Directed,2060,,1,0
Library Of Congress,Politico,Directed,2061,,1,0
Library Of Congress,President Of The United States,Directed,2062,,1,0
Library Of Congress,Roll Call,Directed,2063,,1,0
Library Of Congress,Ronald Reagan,Directed,2064,,1,0
Library Of Congress,S2Cid (Identifier),Directed,2065,,1,0
Library Of Congress,Smithsonian Institution,Directed,2066,,1,0
Library Of Congress,The Hill (Newspaper),Directed,2067,,1,0
Library Of Congress,The New York Times,Directed,2068,,1,0
Library Of Congress,The Pentagon,Directed,2069,,1,0
Library Of Congress,The Washington Post,Directed,2070,,1,0
Library Of Congress,Thomas Jefferson,Directed,2071,,1,0
Library Of Congress,Totalitarianism,Directed,2072,,1,0
Library Of Congress,Twitter,Directed,2073,,1,0
Library Of Congress,U.S. Congress,Directed,2074,,1,0
Library Of Congress,United States,Directed,2075,,1,0
Library Of Congress,United States Air Force,Directed,2076,,1,0
Library Of Congress,United States Congress,Directed,2077,,1,0
Library Of Congress,United States Constitution,Directed,2078,,1,0
Library Of Congress,United States Department Of Agriculture,Directed,2079,,1,0
Library Of Congress,United States Department Of State,Directed,2080,,1,0
Library Of Congress,United States House Of Representatives,Directed,2081,,1,0
Library Of Congress,United States Secretary Of State,Directed,2082,,1,0
Library Of Congress,United States Senate,Directed,2083,,1,0
Library Of Congress,Vice President Of The United States,Directed,2084,,1,0
Library Of Congress,Virginia,Directed,2085,,1,0
Library Of Congress,"Washington, D.C.",Directed,2086,,1,0
Library Of Congress,Wayback Machine,Directed,2087,,1,0
Library Of Congress,White House,Directed,2088,,1,0
Library Of Congress,Wikisource,Directed,2089,,1,0
Library Of Congress,World War I,Directed,2090,,1,0
Library Of Congress,World War Ii,Directed,2091,,1,0
Library Of Congress,Youtube,Directed,2092,,1,0
Philtrum Press,'Salem'S Lot,Directed,2093,,1,0
Philtrum Press,11/22/63,Directed,2094,,1,0
Philtrum Press,A Good Marriage (Film),Directed,2095,,1,0
Philtrum Press,All-World,Directed,2096,,1,0
Philtrum Press,American Vampire,Directed,2097,,1,0
Philtrum Press,Bag Of Bones,Directed,2098,,1,0
Philtrum Press,"Bangor, Maine",Directed,2099,,1,0
Philtrum Press,Bibliography Of Works On Stephen King,Directed,2100,,1,0
Philtrum Press,Billy Summers,Directed,2101,,1,0
Philtrum Press,Black House (Novel),Directed,2102,,1,0
Philtrum Press,Black Ribbons,Directed,2103,,1,0
Philtrum Press,Blaze (Novel),Directed,2104,,1,0
Philtrum Press,Carrie (Novel),Directed,2105,,1,0
Philtrum Press,Castle Rock (Stephen King),Directed,2106,,1,0
Philtrum Press,Castle Rock Entertainment,Directed,2107,,1,0
Philtrum Press,Cat'S Eye (1985 Film),Directed,2108,,1,0
Philtrum Press,Cell (Film),Directed,2109,,1,0
Philtrum Press,Cell (Novel),Directed,2110,,1,0
Philtrum Press,Charlie The Choo-Choo (Book),Directed,2111,,1,0
Philtrum Press,Chinga (The X-Files),Directed,2112,,1,0
Philtrum Press,Christine (Novel),Directed,2113,,1,0
Philtrum Press,Creepshow,Directed,2114,,1,0
Philtrum Press,Cujo,Directed,2115,,1,0
Philtrum Press,Cycle Of The Werewolf,Directed,2116,,1,0
Philtrum Press,Danse Macabre (Book),Directed,2117,,1,0
Philtrum Press,Derry (Stephen King),Directed,2118,,1,0
Philtrum Press,Desperation (Novel),Directed,2119,,1,0
Philtrum Press,Different Seasons,Directed,2120,,1,0
Philtrum Press,Doctor Sleep (Novel),Directed,2121,,1,0
Philtrum Press,Dollar Baby,Directed,2122,,1,0
Philtrum Press,Dolores Claiborne,Directed,2123,,1,0
Philtrum Press,Dreamcatcher (Novel),Directed,2124,,1,0
Philtrum Press,Duma Key,Directed,2125,,1,0
Philtrum Press,Elevation (Novella),Directed,2126,,1,0
Philtrum Press,End Of Watch (Novel),Directed,2127,,1,0
Philtrum Press,Epistolary Novel,Directed,2128,,1,0
Philtrum Press,Everything'S Eventual,Directed,2129,,1,0
Philtrum Press,Fairy Tale (Novel),Directed,2130,,1,0
Philtrum Press,Faithful (Book),Directed,2131,,1,0
Philtrum Press,Finders Keepers (King Novel),Directed,2132,,1,0
Philtrum Press,Firestarter (Novel),Directed,2133,,1,0
Philtrum Press,Flight Or Fright,Directed,2134,,1,0
Philtrum Press,Four Past Midnight,Directed,2135,,1,0
Philtrum Press,From A Buick 8,Directed,2136,,1,0
Philtrum Press,"Full Dark, No Stars",Directed,2137,,1,0
Philtrum Press,Gerald'S Game,Directed,2138,,1,0
Philtrum Press,Ghost Brothers Of Darkland County,Directed,2139,,1,0
Philtrum Press,Golden Years (Miniseries),Directed,2140,,1,0
Philtrum Press,Guns (Essay),Directed,2141,,1,0
Philtrum Press,Gwendy'S Button Box,Directed,2142,,1,0
Philtrum Press,Gwendy'S Final Task,Directed,2143,,1,0
Philtrum Press,Heads Will Roll (Under The Dome),Directed,2144,,1,0
Philtrum Press,Hearts In Atlantis,Directed,2145,,1,0
Philtrum Press,Hearts In Suspension,Directed,2146,,1,0
Philtrum Press,Heroes For Hope,Directed,2147,,1,0
Philtrum Press,If It Bleeds,Directed,2148,,1,0
Philtrum Press,Insomnia (Novel),Directed,2149,,1,0
Philtrum Press,It (Novel),Directed,2150,,1,0
Philtrum Press,Jerusalem'S Lot (Stephen King),Directed,2151,,1,0
Philtrum Press,Joe Hill (Writer),Directed,2152,,1,0
Philtrum Press,Joyland (King Novel),Directed,2153,,1,0
Philtrum Press,Just After Sunset,Directed,2154,,1,0
Philtrum Press,Kingdom Hospital,Directed,2155,,1,0
Philtrum Press,Later (Novel),Directed,2156,,1,0
Philtrum Press,Lisey'S Story,Directed,2157,,1,0
Philtrum Press,Lisey'S Story (Miniseries),Directed,2158,,1,0
Philtrum Press,Maximum Overdrive,Directed,2159,,1,0
Philtrum Press,Michael Jackson'S Ghosts,Directed,2160,,1,0
Philtrum Press,Misery (Novel),Directed,2161,,1,0
Philtrum Press,Mr. Mercedes,Directed,2162,,1,0
Philtrum Press,Multiverse (Stephen King),Directed,2163,,1,0
Philtrum Press,Needful Things,Directed,2164,,1,0
Philtrum Press,Night Shift (Short Story Collection),Directed,2165,,1,0
Philtrum Press,Nightmares & Dreamscapes,Directed,2166,,1,0
Philtrum Press,Nightmares In The Sky,Directed,2167,,1,0
Philtrum Press,On Writing: A Memoir Of The Craft,Directed,2168,,1,0
Philtrum Press,Owen King,Directed,2169,,1,0
Philtrum Press,"People, Places And Things (Short Story Collection)",Directed,2170,,1,0
Philtrum Press,Pet Sematary,Directed,2171,,1,0
Philtrum Press,Pet Sematary (1989 Film),Directed,2172,,1,0
Philtrum Press,Rage (King Novel),Directed,2173,,1,0
Philtrum Press,Raymond H. Fogler Library,Directed,2174,,1,0
Philtrum Press,Revival (Novel),Directed,2175,,1,0
Philtrum Press,Richard Bachman,Directed,2176,,1,0
Philtrum Press,Roadwork (Novel),Directed,2177,,1,0
Philtrum Press,Rock Bottom Remainders,Directed,2178,,1,0
Philtrum Press,Rose Madder (Novel),Directed,2179,,1,0
Philtrum Press,Rose Red (Miniseries),Directed,2180,,1,0
Philtrum Press,Shawshank State Prison,Directed,2181,,1,0
Philtrum Press,Silver Bullet (Film),Directed,2182,,1,0
Philtrum Press,Six Scary Stories,Directed,2183,,1,0
Philtrum Press,Six Stories,Directed,2184,,1,0
Philtrum Press,Skeleton Crew (Short Story Collection),Directed,2185,,1,0
